Czas,Pomiar
2016-04-28T07:47:51.133Z,-2.039783239364624
2016-04-28T07:47:51.154Z,-1.7455836534500122
2016-04-28T07:47:51.171Z,-1.7455836534500122
2016-04-28T07:47:51.189Z,-1.5494506359100342
2016-04-28T07:47:51.206Z,-0.2843928337097168
2016-04-28T07:47:51.223Z,-0.09806649386882782
2016-04-28T07:47:51.240Z,0.029419949278235435
2016-04-28T07:47:51.257Z,0.27458620071411133
2016-04-28T07:47:51.274Z,0.4609125256538391
2016-04-28T07:47:51.291Z,0.4609125256538391
2016-04-28T07:47:51.307Z,0.5393657088279724
2016-04-28T07:47:51.324Z,0.5393657088279724
2016-04-28T07:47:51.341Z,0.6374322175979614
2016-04-28T07:47:51.358Z,0.6178189516067505
2016-04-28T07:47:51.376Z,0.7845319509506226
2016-04-28T07:47:51.393Z,0.9610517024993896
2016-04-28T07:47:51.411Z,0.9610517024993896
2016-04-28T07:47:51.429Z,1.0689247846603394
2016-04-28T07:47:51.448Z,1.0591181516647339
2016-04-28T07:47:51.462Z,0.8629851937294006
2016-04-28T07:47:51.479Z,0.6080122590065002
2016-04-28T07:47:51.499Z,0.34323275089263916
2016-04-28T07:47:51.515Z,0.23535959422588348
2016-04-28T07:47:51.529Z,0.23535959422588348
2016-04-28T07:47:51.546Z,0.09806649386882782
2016-04-28T07:47:51.563Z,-0.10787314921617508
2016-04-28T07:47:51.581Z,-0.6080122590065002
2016-04-28T07:47:51.598Z,-1.010084867477417
2016-04-28T07:47:51.615Z,-1.4906107187271118
2016-04-28T07:47:51.633Z,-1.6573238372802734
2016-04-28T07:47:51.650Z,-1.6573238372802734
2016-04-28T07:47:51.668Z,-2.0103631019592285
2016-04-28T07:47:51.684Z,-2.186882972717285
2016-04-28T07:47:51.701Z,-2.4026291370391846
2016-04-28T07:47:51.719Z,-2.6870219707489014
2016-04-28T07:47:51.738Z,-2.8733484745025635
2016-04-28T07:47:51.753Z,-2.785088539123535
2016-04-28T07:47:51.771Z,-2.785088539123535
2016-04-28T07:47:51.787Z,-2.7066352367401123
2016-04-28T07:47:51.803Z,-2.392822504043579
2016-04-28T07:47:51.820Z,-2.147656202316284
2016-04-28T07:47:51.838Z,-1.9417166709899902
2016-04-28T07:47:51.854Z,-0.34323275089263916
2016-04-28T07:47:51.871Z,-0.34323275089263916
2016-04-28T07:47:51.894Z,-0.019613299518823624
2016-04-28T07:47:51.905Z,0.3040061295032501
2016-04-28T07:47:51.924Z,0.6570455431938171
2016-04-28T07:47:51.940Z,1.039504885673523
2016-04-28T07:47:51.960Z,1.255251169204712
2016-04-28T07:47:51.974Z,1.019891619682312
2016-04-28T07:47:51.992Z,0.35303938388824463
2016-04-28T07:47:52.009Z,0.10787314921617508
2016-04-28T07:47:52.026Z,0.127486452460289
2016-04-28T07:47:52.050Z,0.5687856674194336
2016-04-28T07:47:52.060Z,0.5687856674194336
2016-04-28T07:47:52.099Z,0.47071918845176697
2016-04-28T07:47:52.132Z,0.156906396150589
2016-04-28T07:47:52.146Z,-0.14709974825382233
2016-04-28T07:47:52.162Z,-0.14709974825382233
2016-04-28T07:47:52.178Z,-0.18632633984088898
2016-04-28T07:47:52.195Z,-0.35303938388824463
2016-04-28T07:47:52.211Z,-0.5491724014282227
2016-04-28T07:47:52.228Z,-0.9806649684906006
2016-04-28T07:47:52.246Z,-1.1767979860305786
2016-04-28T07:47:52.263Z,-1.2748644351959229
2016-04-28T07:47:52.281Z,-1.2748644351959229
2016-04-28T07:47:52.299Z,-1.2944778203964233
2016-04-28T07:47:52.315Z,-1.5102241039276123
2016-04-28T07:47:52.332Z,-1.6867437362670898
2016-04-28T07:47:52.350Z,-1.81423020362854
2016-04-28T07:47:52.367Z,-1.833843469619751
2016-04-28T07:47:52.384Z,-1.863263487815857
2016-04-28T07:47:52.404Z,-1.863263487815857
2016-04-28T07:47:52.422Z,-1.7553902864456177
2016-04-28T07:47:52.439Z,-1.6573238372802734
2016-04-28T07:47:52.455Z,-1.6279038190841675
2016-04-28T07:47:52.470Z,-1.5200307369232178
2016-04-28T07:47:52.490Z,-1.255251169204712
2016-04-28T07:47:52.504Z,-0.9218250513076782
2016-04-28T07:47:52.521Z,-0.9218250513076782
2016-04-28T07:47:52.538Z,-0.4805258512496948
2016-04-28T07:47:52.555Z,-0.0784531980752945
2016-04-28T07:47:52.572Z,0.24516624212265015
2016-04-28T07:47:52.590Z,0.6570455431938171
2016-04-28T07:47:52.608Z,1.2160245180130005
2016-04-28T07:47:52.624Z,1.833843469619751
2016-04-28T07:47:52.644Z,2.2751426696777344
2016-04-28T07:47:52.661Z,2.6477954387664795
2016-04-28T07:47:52.680Z,2.8145084381103516
2016-04-28T07:47:52.696Z,2.7556686401367188
2016-04-28T07:47:52.715Z,2.7556686401367188
2016-04-28T07:47:52.729Z,2.90276837348938
2016-04-28T07:47:52.746Z,2.971414804458618
2016-04-28T07:47:52.763Z,2.9518015384674072
2016-04-28T07:47:52.781Z,2.824315071105957
2016-04-28T07:47:52.798Z,2.471275806427002
2016-04-28T07:47:52.821Z,1.9907499551773071
2016-04-28T07:47:52.834Z,1.5690639019012451
2016-04-28T07:47:52.852Z,1.5690639019012451
2016-04-28T07:47:52.870Z,1.2160245180130005
2016-04-28T07:47:52.894Z,0.8825984597206116
2016-04-28T07:47:52.903Z,0.40207263827323914
2016-04-28T07:47:52.920Z,-0.09806649386882782
2016-04-28T07:47:52.950Z,-0.5883989930152893
2016-04-28T07:47:52.956Z,-1.1767979860305786
2016-04-28T07:47:52.973Z,-1.5396440029144287
2016-04-28T07:47:52.995Z,-1.5396440029144287
2016-04-28T07:47:53.007Z,-1.81423020362854
2016-04-28T07:47:53.024Z,-2.1084296703338623
2016-04-28T07:47:53.042Z,-2.3634026050567627
2016-04-28T07:47:53.058Z,-2.637988805770874
2016-04-28T07:47:53.075Z,-2.598762273788452
2016-04-28T07:47:53.092Z,-2.598762273788452
2016-04-28T07:47:53.112Z,-2.4418559074401855
2016-04-28T07:47:53.130Z,-2.2163028717041016
2016-04-28T07:47:53.144Z,-1.9613299369812012
2016-04-28T07:47:53.161Z,-1.7161637544631958
2016-04-28T07:47:53.178Z,-1.4808040857315063
2016-04-28T07:47:53.195Z,-0.990471601486206
2016-04-28T07:47:53.213Z,-0.42168593406677246
2016-04-28T07:47:53.232Z,-0.42168593406677246
2016-04-28T07:47:53.251Z,0.19613298773765564
2016-04-28T07:47:53.264Z,0.6864655017852783
2016-04-28T07:47:53.281Z,0.9022117853164673
2016-04-28T07:47:53.298Z,1.0787314176559448
2016-04-28T07:47:53.315Z,1.2650578022003174
2016-04-28T07:47:53.331Z,1.2650578022003174
2016-04-28T07:47:53.348Z,1.5690639019012451
2016-04-28T07:47:53.365Z,1.8730701208114624
2016-04-28T07:47:53.382Z,2.0495898723602295
2016-04-28T07:47:53.399Z,1.9613299369812012
2016-04-28T07:47:53.416Z,1.7063570022583008
2016-04-28T07:47:53.433Z,1.5200307369232178
2016-04-28T07:47:53.450Z,1.5200307369232178
2016-04-28T07:47:53.467Z,1.3435109853744507
2016-04-28T07:47:53.484Z,1.1669913530349731
2016-04-28T07:47:53.501Z,0.8727918267250061
2016-04-28T07:47:53.518Z,0.411879301071167
2016-04-28T07:47:53.535Z,-0.127486452460289
2016-04-28T07:47:53.562Z,-0.127486452460289
2016-04-28T07:47:53.569Z,-0.5589790344238281
2016-04-28T07:47:53.585Z,-0.8041452765464783
2016-04-28T07:47:53.603Z,-1.1277647018432617
2016-04-28T07:47:53.619Z,-1.3729310035705566
2016-04-28T07:47:53.637Z,-1.7063570022583008
2016-04-28T07:47:53.653Z,-2.020169734954834
2016-04-28T07:47:53.671Z,-2.020169734954834
2016-04-28T07:47:53.687Z,-2.28494930267334
2016-04-28T07:47:53.709Z,-2.3143694400787354
2016-04-28T07:47:53.721Z,-2.245722770690918
2016-04-28T07:47:53.750Z,-2.206496238708496
2016-04-28T07:47:53.757Z,-0.509945809841156
2016-04-28T07:47:53.772Z,-0.13729310035705566
2016-04-28T07:47:53.791Z,-0.13729310035705566
2016-04-28T07:47:53.807Z,-0.11767979711294174
2016-04-28T07:47:53.823Z,0.09806649386882782
2016-04-28T07:47:53.840Z,0.3334260880947113
2016-04-28T07:47:53.858Z,0.3922659754753113
2016-04-28T07:47:53.875Z,0.411879301071167
2016-04-28T07:47:53.897Z,0.411879301071167
2016-04-28T07:47:53.908Z,0.5393657088279724
2016-04-28T07:47:53.926Z,0.7453053593635559
2016-04-28T07:47:53.943Z,1.0296982526779175
2016-04-28T07:47:53.960Z,1.3140910863876343
2016-04-28T07:47:53.977Z,1.618097186088562
2016-04-28T07:47:53.994Z,1.5298373699188232
2016-04-28T07:47:54.011Z,1.5298373699188232
2016-04-28T07:47:54.028Z,1.5592572689056396
2016-04-28T07:47:54.043Z,1.5102241039276123
2016-04-28T07:47:54.060Z,1.3140910863876343
2016-04-28T07:47:54.077Z,1.206217885017395
2016-04-28T07:47:54.094Z,1.1081514358520508
2016-04-28T07:47:54.112Z,0.7747253179550171
2016-04-28T07:47:54.129Z,0.7747253179550171
2016-04-28T07:47:54.146Z,0.42168593406677246
2016-04-28T07:47:54.163Z,0.09806649386882782
2016-04-28T07:47:54.181Z,-0.24516624212265015
2016-04-28T07:47:54.197Z,-0.5589790344238281
2016-04-28T07:47:54.213Z,-0.8629851937294006
2016-04-28T07:47:54.230Z,-0.8629851937294006
2016-04-28T07:47:54.247Z,-1.235637903213501
2016-04-28T07:47:54.264Z,-1.6082905530929565
2016-04-28T07:47:54.282Z,-2.0103631019592285
2016-04-28T07:47:54.298Z,-2.2359161376953125
2016-04-28T07:47:54.315Z,-2.4810824394226074
2016-04-28T07:47:54.332Z,-2.6870219707489014
2016-04-28T07:47:54.351Z,-2.6870219707489014
2016-04-28T07:47:54.366Z,-2.843928337097168
2016-04-28T07:47:54.384Z,-2.7556686401367188
2016-04-28T07:47:54.400Z,-2.6281821727752686
2016-04-28T07:47:54.417Z,-2.3339827060699463
2016-04-28T07:47:54.434Z,-1.9907499551773071
2016-04-28T07:47:54.450Z,-1.9907499551773071
2016-04-28T07:47:54.468Z,-0.35303938388824463
2016-04-28T07:47:54.484Z,-0.08825984597206116
2016-04-28T07:47:54.502Z,0.06864655017852783
2016-04-28T07:47:54.519Z,0.29419949650764465
2016-04-28T07:47:54.537Z,0.35303938388824463
2016-04-28T07:47:54.553Z,0.5393657088279724
2016-04-28T07:47:54.570Z,0.5393657088279724
2016-04-28T07:47:54.589Z,0.6472389101982117
2016-04-28T07:47:54.604Z,0.725692093372345
2016-04-28T07:47:54.622Z,0.9708583354949951
2016-04-28T07:47:54.639Z,1.1669913530349731
2016-04-28T07:47:54.657Z,1.3042844533920288
2016-04-28T07:47:54.675Z,1.2748644351959229
2016-04-28T07:47:54.692Z,1.2748644351959229
2016-04-28T07:47:54.709Z,1.235637903213501
2016-04-28T07:47:54.726Z,1.1081514358520508
2016-04-28T07:47:54.743Z,0.9512450098991394
2016-04-28T07:47:54.760Z,0.6766588091850281
2016-04-28T07:47:54.780Z,0.4903324842453003
2016-04-28T07:47:54.796Z,0.22555294632911682
2016-04-28T07:47:54.811Z,0.22555294632911682
2016-04-28T07:47:54.844Z,-0.04903324693441391
2016-04-28T07:47:54.846Z,-0.313812792301178
2016-04-28T07:47:54.863Z,-0.6570455431938171
2016-04-28T07:47:54.880Z,-0.9414383769035339
2016-04-28T07:47:54.898Z,-1.186604619026184
2016-04-28T07:47:54.914Z,-1.4709974527359009
2016-04-28T07:47:54.938Z,-1.4709974527359009
2016-04-28T07:47:54.947Z,-1.7553902864456177
2016-04-28T07:47:54.964Z,-1.9613299369812012
2016-04-28T07:47:54.981Z,-2.1574628353118896
2016-04-28T07:47:54.999Z,-2.3143694400787354
2016-04-28T07:47:55.015Z,-2.3634026050567627
2016-04-28T07:47:55.033Z,-2.3535959720611572
2016-04-28T07:47:55.052Z,-2.3535959720611572
2016-04-28T07:47:55.069Z,-2.3437893390655518
2016-04-28T07:47:55.085Z,-2.226109504699707
2016-04-28T07:47:55.106Z,-2.0299766063690186
2016-04-28T07:47:55.123Z,-1.7750035524368286
2016-04-28T07:47:55.140Z,-1.5690639019012451
2016-04-28T07:47:55.158Z,-1.1473779678344727
2016-04-28T07:47:55.175Z,-0.5785923600196838
2016-04-28T07:47:55.192Z,-0.5785923600196838
2016-04-28T07:47:55.209Z,-0.156906396150589
2016-04-28T07:47:55.227Z,0.254972904920578
2016-04-28T07:47:55.243Z,0.6472389101982117
2016-04-28T07:47:55.260Z,1.010084867477417
2016-04-28T07:47:55.277Z,1.4709974527359009
2016-04-28T07:47:55.299Z,1.9122966527938843
2016-04-28T07:47:55.315Z,2.2555294036865234
2016-04-28T07:47:55.333Z,2.2555294036865234
2016-04-28T07:47:55.353Z,2.4614691734313965
2016-04-28T07:47:55.375Z,2.490889072418213
2016-04-28T07:47:55.384Z,2.5203089714050293
2016-04-28T07:47:55.401Z,2.4418559074401855
2016-04-28T07:47:55.421Z,2.3634026050567627
2016-04-28T07:47:55.436Z,2.147656202316284
2016-04-28T07:47:55.452Z,1.833843469619751
2016-04-28T07:47:55.470Z,1.833843469619751
2016-04-28T07:47:55.487Z,1.382737636566162
2016-04-28T07:47:55.504Z,1.0296982526779175
2016-04-28T07:47:55.521Z,0.6962721347808838
2016-04-28T07:47:55.538Z,0.32361945509910583
2016-04-28T07:47:55.556Z,-0.05883989855647087
2016-04-28T07:47:55.573Z,-0.05883989855647087
2016-04-28T07:47:55.589Z,-0.411879301071167
2016-04-28T07:47:55.607Z,-0.823758602142334
2016-04-28T07:47:55.623Z,-1.1473779678344727
2016-04-28T07:47:55.641Z,-1.4709974527359009
2016-04-28T07:47:55.657Z,-1.7750035524368286
2016-04-28T07:47:55.675Z,-1.9515233039855957
2016-04-28T07:47:55.692Z,-1.9515233039855957
2016-04-28T07:47:55.710Z,-1.8730701208114624
2016-04-28T07:47:55.727Z,-1.7259703874588013
2016-04-28T07:47:55.744Z,-1.647517204284668
2016-04-28T07:47:55.760Z,-1.5592572689056396
2016-04-28T07:47:55.777Z,-1.4415775537490845
2016-04-28T07:47:55.794Z,-1.0983448028564453
2016-04-28T07:47:55.811Z,-1.0983448028564453
2016-04-28T07:47:55.828Z,-0.6766588091850281
2016-04-28T07:47:55.845Z,-0.313812792301178
2016-04-28T07:47:55.863Z,0.04903324693441391
2016-04-28T07:47:55.880Z,0.37265267968177795
2016-04-28T07:47:55.898Z,0.7453053593635559
2016-04-28T07:47:55.917Z,1.1767979860305786
2016-04-28T07:47:55.931Z,1.1767979860305786
2016-04-28T07:47:55.948Z,1.618097186088562
2016-04-28T07:47:55.965Z,1.9515233039855957
2016-04-28T07:47:55.982Z,2.1574628353118896
2016-04-28T07:47:56.001Z,2.4614691734313965
2016-04-28T07:47:56.018Z,2.5399222373962402
2016-04-28T07:47:56.035Z,2.559535503387451
2016-04-28T07:47:56.053Z,2.677215337753296
2016-04-28T07:47:56.069Z,2.6281821727752686
2016-04-28T07:47:56.087Z,2.6281821727752686
2016-04-28T07:47:56.103Z,2.451662540435791
2016-04-28T07:47:56.119Z,2.2163028717041016
2016-04-28T07:47:56.140Z,1.794616937637329
2016-04-28T07:47:56.154Z,1.3925442695617676
2016-04-28T07:47:56.171Z,1.0002782344818115
2016-04-28T07:47:56.188Z,0.6472389101982117
2016-04-28T07:47:56.205Z,0.13729310035705566
2016-04-28T07:47:56.222Z,0.13729310035705566
2016-04-28T07:47:56.238Z,-0.3922659754753113
2016-04-28T07:47:56.255Z,-0.823758602142334
2016-04-28T07:47:56.272Z,-1.0983448028564453
2016-04-28T07:47:56.290Z,-1.4121575355529785
2016-04-28T07:47:56.307Z,-1.5004174709320068
2016-04-28T07:47:56.324Z,-1.794616937637329
2016-04-28T07:47:56.342Z,-1.794616937637329
2016-04-28T07:47:56.358Z,-1.9711365699768066
2016-04-28T07:47:56.375Z,-2.0299766063690186
2016-04-28T07:47:56.396Z,-1.9417166709899902
2016-04-28T07:47:56.409Z,-1.7063570022583008
2016-04-28T07:47:56.427Z,-1.4808040857315063
2016-04-28T07:47:56.443Z,-1.2846710681915283
2016-04-28T07:47:56.460Z,-1.2846710681915283
2016-04-28T07:47:56.477Z,-1.0591181516647339
2016-04-28T07:47:56.494Z,-0.7649186849594116
2016-04-28T07:47:56.511Z,-0.4314925968647003
2016-04-28T07:47:56.537Z,-0.009806649759411812
2016-04-28T07:47:56.554Z,0.5001391172409058
2016-04-28T07:47:56.572Z,0.9610517024993896
2016-04-28T07:47:56.590Z,1.2160245180130005
2016-04-28T07:47:56.605Z,1.5298373699188232
2016-04-28T07:47:56.621Z,1.7848103046417236
2016-04-28T07:47:56.639Z,2.1378495693206787
2016-04-28T07:47:56.656Z,2.4614691734313965
2016-04-28T07:47:56.673Z,2.6477954387664795
2016-04-28T07:47:56.690Z,2.6477954387664795
2016-04-28T07:47:56.708Z,2.6281821727752686
2016-04-28T07:47:56.725Z,2.5497288703918457
2016-04-28T07:47:56.742Z,2.4222424030303955
2016-04-28T07:47:56.759Z,2.2555294036865234
2016-04-28T07:47:56.776Z,2.0692031383514404
2016-04-28T07:47:56.793Z,1.7455836534500122
2016-04-28T07:47:56.811Z,1.7455836534500122
2016-04-28T07:47:56.827Z,1.3925442695617676
2016-04-28T07:47:56.844Z,0.9806649684906006
2016-04-28T07:47:56.861Z,0.5393657088279724
2016-04-28T07:47:56.878Z,0.14709974825382233
2016-04-28T07:47:56.900Z,-0.2059396505355835
2016-04-28T07:47:56.914Z,-0.5197524428367615
2016-04-28T07:47:56.932Z,-0.5197524428367615
2016-04-28T07:47:56.948Z,-0.9708583354949951
2016-04-28T07:47:56.966Z,-1.421964168548584
2016-04-28T07:47:56.983Z,-1.6769371032714844
2016-04-28T07:47:57.000Z,-1.8828767538070679
2016-04-28T07:47:57.018Z,-1.9907499551773071
2016-04-28T07:47:57.033Z,-2.039783239364624
2016-04-28T07:47:57.050Z,-2.039783239364624
2016-04-28T07:47:57.068Z,-2.1966896057128906
2016-04-28T07:47:57.085Z,-2.1378495693206787
2016-04-28T07:47:57.102Z,-1.863263487815857
2016-04-28T07:47:57.119Z,-0.2059396505355835
2016-04-28T07:47:57.136Z,-0.019613299518823624
2016-04-28T07:47:57.153Z,0.009806649759411812
2016-04-28T07:47:57.172Z,0.009806649759411812
2016-04-28T07:47:57.240Z,0.156906396150589
2016-04-28T07:47:57.240Z,0.21574629843235016
2016-04-28T07:47:57.240Z,0.4805258512496948
2016-04-28T07:47:57.241Z,0.5982056260108948
2016-04-28T07:47:57.256Z,0.6668521761894226
2016-04-28T07:47:57.272Z,0.823758602142334
2016-04-28T07:47:57.290Z,0.823758602142334
2016-04-28T07:47:57.308Z,1.0296982526779175
2016-04-28T07:47:57.324Z,1.1375713348388672
2016-04-28T07:47:57.341Z,1.206217885017395
2016-04-28T07:47:57.358Z,1.1571847200393677
2016-04-28T07:47:57.375Z,1.0983448028564453
2016-04-28T07:47:57.399Z,1.0983448028564453
2016-04-28T07:47:57.409Z,1.0493115186691284
2016-04-28T07:47:57.426Z,0.8041452765464783
2016-04-28T07:47:57.443Z,0.6668521761894226
2016-04-28T07:47:57.460Z,0.42168593406677246
2016-04-28T07:47:57.477Z,0.0784531980752945
2016-04-28T07:47:57.494Z,-0.24516624212265015
2016-04-28T07:47:57.512Z,-0.24516624212265015
2016-04-28T07:47:57.528Z,-0.5393657088279724
2016-04-28T07:47:57.545Z,-0.7453053593635559
2016-04-28T07:47:57.561Z,-1.039504885673523
2016-04-28T07:47:57.579Z,-1.2944778203964233
2016-04-28T07:47:57.595Z,-1.5494506359100342
2016-04-28T07:47:57.612Z,-1.863263487815857
2016-04-28T07:47:57.631Z,-1.863263487815857
2016-04-28T07:47:57.648Z,-2.0888164043426514
2016-04-28T07:47:57.665Z,-2.167269706726074
2016-04-28T07:47:57.682Z,-2.28494930267334
2016-04-28T07:47:57.699Z,-2.30456280708313
2016-04-28T07:47:57.717Z,-2.2751426696777344
2016-04-28T07:47:57.734Z,-2.4418559074401855
2016-04-28T07:47:57.751Z,-2.1574628353118896
2016-04-28T07:47:57.770Z,-1.9613299369812012
2016-04-28T07:47:57.786Z,-1.637710452079773
2016-04-28T07:47:57.803Z,-1.3238977193832397
2016-04-28T07:47:57.820Z,-1.3238977193832397
2016-04-28T07:47:57.838Z,-1.0983448028564453
2016-04-28T07:47:57.855Z,-0.5883989930152893
2016-04-28T07:47:57.872Z,-0.156906396150589
2016-04-28T07:47:57.900Z,0.21574629843235016
2016-04-28T07:47:57.907Z,0.6374322175979614
2016-04-28T07:47:57.923Z,0.6374322175979614
2016-04-28T07:47:57.945Z,1.019891619682312
2016-04-28T07:47:57.959Z,1.421964168548584
2016-04-28T07:47:57.976Z,1.7259703874588013
2016-04-28T07:47:57.993Z,2.020169734954834
2016-04-28T07:47:58.010Z,2.1280429363250732
2016-04-28T07:47:58.026Z,2.1182363033294678
2016-04-28T07:47:58.043Z,2.1182363033294678
2016-04-28T07:47:58.059Z,2.1182363033294678
2016-04-28T07:47:58.076Z,2.098623037338257
2016-04-28T07:47:58.093Z,2.0888164043426514
2016-04-28T07:47:58.110Z,1.9613299369812012
2016-04-28T07:47:58.128Z,1.7553902864456177
2016-04-28T07:47:58.147Z,1.3631243705749512
2016-04-28T07:47:58.162Z,1.3631243705749512
2016-04-28T07:47:58.180Z,1.0493115186691284
2016-04-28T07:47:58.197Z,0.8531785011291504
2016-04-28T07:47:58.213Z,0.37265267968177795
2016-04-28T07:47:58.231Z,-0.009806649759411812
2016-04-28T07:47:58.249Z,-0.4412992298603058
2016-04-28T07:47:58.265Z,-0.8041452765464783
2016-04-28T07:47:58.283Z,-0.8041452765464783
2016-04-28T07:47:58.300Z,-1.0787314176559448
2016-04-28T07:47:58.317Z,-1.2160245180130005
2016-04-28T07:47:58.334Z,-1.4808040857315063
2016-04-28T07:47:58.351Z,-1.7063570022583008
2016-04-28T07:47:58.369Z,-1.8534568548202515
2016-04-28T07:47:58.402Z,-1.8926833868026733
2016-04-28T07:47:58.403Z,-1.8436501026153564
2016-04-28T07:47:58.420Z,-1.7357770204544067
2016-04-28T07:47:58.437Z,-1.5886772871017456
2016-04-28T07:47:58.453Z,-1.421964168548584
2016-04-28T07:47:58.470Z,-1.421964168548584
2016-04-28T07:47:58.488Z,-1.2748644351959229
2016-04-28T07:47:58.504Z,-0.9806649684906006
2016-04-28T07:47:58.522Z,-0.5785923600196838
2016-04-28T07:47:58.538Z,-0.127486452460289
2016-04-28T07:47:58.556Z,0.32361945509910583
2016-04-28T07:47:58.573Z,0.6472389101982117
2016-04-28T07:47:58.591Z,0.6472389101982117
2016-04-28T07:47:58.608Z,0.9316317439079285
2016-04-28T07:47:58.625Z,1.3238977193832397
2016-04-28T07:47:58.643Z,1.667130470275879
2016-04-28T07:47:58.660Z,2.0103631019592285
2016-04-28T07:47:58.678Z,2.1280429363250732
2016-04-28T07:47:58.694Z,2.2359161376953125
2016-04-28T07:47:58.712Z,2.2359161376953125
2016-04-28T07:47:58.729Z,2.2555294036865234
2016-04-28T07:47:58.750Z,2.2163028717041016
2016-04-28T07:47:58.765Z,2.167269706726074
2016-04-28T07:47:58.780Z,2.0103631019592285
2016-04-28T07:47:58.797Z,1.794616937637329
2016-04-28T07:47:58.813Z,1.4121575355529785
2016-04-28T07:47:58.831Z,1.4121575355529785
2016-04-28T07:47:58.849Z,1.1179580688476562
2016-04-28T07:47:58.864Z,0.7158854603767395
2016-04-28T07:47:58.882Z,0.47071918845176697
2016-04-28T07:47:58.904Z,0.13729310035705566
2016-04-28T07:47:58.915Z,-0.3040061295032501
2016-04-28T07:47:58.933Z,-0.7649186849594116
2016-04-28T07:47:58.951Z,-0.7649186849594116
2016-04-28T07:47:58.968Z,-1.0689247846603394
